,Height,Weight,BMI,FCVC,NCP,CH2O,FAF,TUE
9830,1.78,118.3,37.34,2.6,3.0,2.36,1.29,0.86
9831,1.54,81.0,34.15,2.0,3.0,1.0,0.0,0.0
9832,1.79,75.8,23.66,2.9,3.7,1.82,0.84,0.91
9833,1.7,75.0,25.95,3.0,3.0,2.0,1.0,0.0
9834,1.67,111.4,39.94,3.0,3.0,2.77,0.0,0.28
9835,1.7,84.0,29.07,2.0,3.0,2.0,3.0,1.0
9836,1.55,50.0,20.81,2.0,1.0,1.0,0.0,1.0
9837,1.87,121.8,34.83,2.8,2.6,1.86,1.28,0.0
9838,1.7,83.0,28.72,2.0,3.0,2.0,1.0,1.0
9839,1.76,113.9,36.77,3.0,3.0,2.0,1.53,0.0
9840,1.66,90.0,32.66,1.5,3.0,1.96,0.0,0.5
9841,1.71,131.6,45.01,3.0,3.0,2.83,1.85,0.93
9842,1.61,105.0,40.51,3.0,3.0,1.68,0.0,0.49
9843,1.76,55.0,17.76,3.0,3.0,2.0,2.0,1.0
9844,1.72,85.0,28.73,2.0,3.0,2.0,3.0,2.0
9845,1.93,49.7,13.34,1.1,3.6,2.0,2.0,1.0
9846,1.75,112.9,36.87,2.9,3.0,2.0,1.17,0.0
9847,1.77,116.9,37.31,1.4,3.0,2.0,1.08,0.7
9848,1.62,82.0,31.25,1.8,1.0,2.0,0.0,1.11
9849,1.75,119.2,38.92,2.2,3.0,2.17,0.97,0.0
9850,1.73,96.3,32.18,2.0,1.0,2.0,0.0,1.74
9851,1.7,97.6,33.77,1.9,1.3,2.0,1.0,1.0
9852,1.65,68.0,24.98,2.0,3.0,3.0,1.0,0.0
9853,1.6,98.0,38.28,2.0,3.0,2.0,0.0,2.0
9854,1.75,57.8,18.87,1.9,3.9,2.0,2.0,1.88
9855,1.87,121.3,34.69,2.6,2.7,2.64,1.3,0.0
9856,1.62,110.8,42.22,3.0,3.0,2.32,0.0,0.46
9857,1.76,69.2,22.34,3.0,3.0,1.0,2.0,1.0
9858,1.7,50.0,17.3,1.0,3.0,1.0,0.03,1.0
9859,1.8,151.3,46.7,3.0,3.0,2.32,1.08,0.71
9860,1.7,70.0,24.22,2.0,3.0,2.0,1.0,1.0
9861,1.56,80.0,32.87,2.0,3.0,2.0,0.0,0.0
9862,1.57,57.0,23.12,3.0,1.0,2.0,0.0,0.0
9863,1.6,45.0,17.58,3.0,3.0,2.88,1.27,0.0
9864,1.73,132.3,44.2,3.0,3.0,2.57,1.43,0.45
9865,1.62,111.9,42.64,3.0,3.0,2.63,0.0,0.15
9866,1.65,78.0,28.65,2.0,3.0,2.0,1.0,1.0
9867,1.7,102.2,35.36,2.9,2.1,1.0,1.17,0.0
9868,1.85,121.3,35.44,3.0,2.6,2.04,0.58,0.0
9869,1.74,75.0,24.77,2.0,3.0,1.0,1.0,0.0
9870,1.75,117.8,38.47,2.9,3.0,2.0,0.88,0.0
9871,1.78,93.6,29.54,2.0,1.8,2.33,0.0,0.36
9872,1.83,118.4,35.35,2.4,3.0,2.11,0.75,0.54
9873,1.87,129.5,37.03,2.8,3.0,2.93,0.95,0.28
9874,1.8,86.0,26.54,2.0,4.0,2.0,2.0,1.0
9875,1.75,133.9,43.72,3.0,3.0,1.91,1.32,0.91
9876,1.62,70.0,26.67,2.0,1.0,2.0,1.0,0.0
9877,1.75,133.9,43.72,3.0,3.0,2.95,1.45,0.87
9878,1.56,77.4,31.8,2.3,3.0,1.0,0.0,0.0
9879,1.71,75.0,25.65,2.0,3.0,1.08,1.9,0.0
9880,1.72,75.0,25.35,3.0,3.0,2.0,2.0,0.0
9881,1.64,82.0,30.49,1.3,3.0,2.0,0.29,2.0
9882,1.65,60.0,22.04,2.0,3.0,3.0,1.0,0.0
9883,1.76,113.1,36.51,1.6,3.0,2.5,1.54,0.0
9884,1.77,120.6,38.49,2.5,3.0,2.0,1.0,0.0
9885,1.72,94.1,31.81,2.0,3.0,2.0,0.0,2.0
9886,1.74,130.0,42.94,3.0,3.0,2.84,1.58,0.95
9887,1.75,95.3,31.12,2.0,3.0,2.0,3.0,2.0
9888,1.77,76.0,24.26,3.0,3.0,2.0,2.0,1.0
9889,1.51,79.8,35.0,2.0,3.0,1.0,0.0,0.0
9890,1.62,42.0,16.0,2.0,1.0,1.0,1.0,1.0
9891,1.77,49.7,15.86,3.0,1.0,2.0,2.0,1.0
9892,1.6,51.0,19.92,2.0,3.0,2.0,1.0,0.0
9893,1.76,113.7,36.71,2.7,3.0,2.04,0.46,0.52
9894,1.66,75.0,27.22,3.0,3.0,2.0,1.0,0.0
9895,1.76,133.7,43.16,3.0,3.0,1.73,1.44,0.89
9896,1.61,64.0,24.69,3.0,3.0,2.0,1.0,1.0
9897,1.66,83.1,30.16,3.0,3.0,1.0,0.0,0.0
9898,1.7,50.0,17.3,2.0,4.0,2.0,1.0,2.0
9899,1.65,82.0,30.12,2.0,3.0,3.0,1.0,1.0
9900,1.6,65.1,25.43,2.8,3.0,2.45,0.43,0.13
9901,1.53,45.0,19.22,2.0,3.0,1.0,1.0,0.0
9902,1.56,56.0,23.01,3.0,3.0,2.0,2.0,0.0
9903,1.8,91.0,28.09,1.0,3.0,2.0,0.0,1.0
9904,1.62,66.0,25.15,2.0,3.0,3.0,1.0,0.0
9905,1.67,104.6,37.51,3.0,3.0,1.55,0.21,0.85
9906,1.55,50.0,20.81,3.0,1.0,1.0,2.0,0.0
9907,1.76,55.7,17.98,2.0,3.0,2.08,2.0,1.95
9908,1.55,49.8,20.73,1.5,3.8,1.0,2.0,1.0
9909,1.7,98.6,34.12,2.9,2.7,2.0,0.0,1.73
9910,1.55,62.9,26.18,2.2,3.0,2.5,0.0,0.34
9911,1.79,72.0,22.47,3.0,3.0,3.0,1.0,0.0
9912,1.78,113.7,35.89,2.2,3.0,2.1,0.78,0.71
9913,1.7,84.0,29.07,2.0,3.0,2.0,2.0,0.0
9914,1.63,105.0,39.52,3.0,3.0,1.24,0.16,0.54
9915,1.78,70.0,22.09,3.0,3.0,2.0,0.0,1.0
9916,1.63,108.0,40.65,2.9,3.0,1.0,0.0,0.27
9917,1.6,66.0,25.78,2.0,3.0,3.0,1.0,0.0
9918,1.78,120.6,38.06,2.3,3.0,2.3,1.98,0.0
9919,1.68,97.6,34.58,2.0,3.0,2.94,2.7,0.0
9920,1.68,79.6,28.2,2.0,1.9,1.99,1.0,1.0
9921,1.74,43.1,14.24,3.0,3.0,1.0,2.39,1.58
9922,1.64,133.7,49.71,3.0,3.0,2.99,1.54,0.92
9923,1.75,117.8,38.47,2.0,3.0,2.0,0.97,0.0
9924,1.65,60.0,22.04,3.0,1.0,2.0,0.0,0.0
9925,1.75,133.8,43.69,3.0,3.0,2.72,1.46,0.8
9926,1.73,135.3,45.21,3.0,3.0,2.84,1.47,0.84
9927,1.58,43.1,17.26,2.0,1.7,1.74,0.0,0.0
9928,1.81,85.0,25.95,2.1,3.0,2.85,0.75,0.41
9929,1.68,77.2,27.35,2.0,3.0,1.03,0.0,0.0
9930,1.63,110.9,41.74,3.0,3.0,1.66,0.0,0.55
9931,1.77,83.0,26.49,2.9,3.0,1.0,1.73,0.89
9932,1.56,50.0,20.55,1.0,3.0,2.0,0.0,1.0
9933,1.75,80.0,26.12,2.0,1.0,2.0,2.85,0.74
9934,1.75,112.0,36.57,2.0,3.0,3.0,0.0,1.0
9935,1.72,98.0,33.13,2.0,3.0,2.0,1.0,1.0
9936,1.7,94.0,32.53,2.0,3.0,3.0,1.0,0.0
9937,1.62,66.0,25.15,3.0,3.0,3.0,3.0,2.0
9938,1.62,70.0,26.67,2.0,1.0,3.0,3.0,0.0
9939,1.8,85.0,26.23,2.0,3.0,3.0,3.0,0.0
9940,1.73,131.9,44.07,3.0,3.0,1.28,1.68,0.62
9941,1.62,82.1,31.28,1.8,2.6,2.02,1.24,0.33
9942,1.62,111.0,42.3,3.0,3.0,2.44,0.0,0.13
9943,1.56,42.0,17.26,3.0,1.0,1.44,0.0,0.51
9944,1.85,121.3,35.44,2.3,3.0,2.04,0.88,0.0
9945,1.68,73.9,26.18,2.0,3.7,2.45,1.0,0.0
9946,1.7,50.0,17.3,3.0,3.0,2.0,1.0,0.0
9947,1.63,60.0,22.58,3.0,1.0,3.0,1.0,0.0
9948,1.68,83.0,29.41,2.0,1.0,2.0,0.69,0.0
9949,1.71,75.0,25.65,2.7,3.0,1.62,0.78,0.0
9950,1.64,111.9,41.6,3.0,3.0,2.72,0.0,0.1
9951,1.72,50.2,16.97,3.0,3.0,2.65,1.2,1.98
9952,1.69,78.0,27.31,2.5,3.0,1.64,1.91,0.0
9953,1.52,42.0,18.18,3.0,1.0,1.0,0.0,0.1
9954,1.53,65.1,27.81,2.0,3.0,1.95,0.97,1.25
9955,1.78,105.2,33.2,2.7,3.0,2.0,0.81,0.32
9956,1.62,111.9,42.64,3.0,3.0,2.55,0.0,0.07
9957,1.56,51.0,20.96,3.0,3.0,1.0,0.0,1.0
9958,1.77,97.0,30.96,3.0,3.0,2.0,3.0,1.0
9959,1.81,125.1,38.19,2.5,3.0,1.66,0.99,0.5
9960,1.7,70.0,24.22,2.0,1.0,2.0,2.0,1.0
9961,1.81,105.0,32.05,2.0,3.0,3.0,1.16,2.0
9962,1.6,58.0,22.66,2.0,4.0,2.0,3.0,2.0
9963,1.74,76.0,25.1,3.0,3.0,3.0,1.0,0.0
9964,1.7,80.0,27.68,2.0,3.0,1.0,1.0,1.0
9965,1.62,105.0,40.01,3.0,3.0,2.65,0.0,0.2
9966,1.75,134.0,43.76,3.0,3.0,2.55,1.48,0.92
9967,1.67,51.4,18.43,2.0,3.0,1.0,0.0,1.59
9968,1.8,140.3,43.3,3.0,3.0,2.83,1.78,0.78
9969,1.59,102.1,40.39,3.0,3.0,2.56,0.01,1.0
9970,1.8,108.0,33.33,2.0,1.0,3.0,1.0,1.0
9971,1.64,102.1,37.96,3.0,1.8,1.0,0.0,0.0
9972,1.63,105.5,39.71,3.0,3.0,1.42,0.0,0.62
9973,1.65,100.8,37.02,2.0,1.0,1.0,0.0,1.0
9974,1.61,102.9,39.7,3.0,3.0,1.02,0.03,0.91
9975,1.62,48.0,18.29,2.0,3.0,1.0,1.0,1.0
9976,1.75,118.2,38.6,2.6,3.0,2.08,0.6,1.97
9977,1.57,76.0,30.83,2.0,3.0,2.0,0.0,0.0
9978,1.77,105.0,33.52,2.0,3.0,3.0,3.0,0.0
9979,1.78,50.0,15.78,2.9,3.0,1.88,0.45,1.0
9980,1.59,60.0,23.73,2.0,1.0,3.0,1.0,0.0
9981,1.67,134.0,48.05,3.0,3.0,2.89,1.42,0.63
9982,1.57,79.6,32.29,2.0,3.0,1.77,0.0,0.0
9983,1.72,84.0,28.39,2.0,3.0,2.08,2.01,0.0
9984,1.63,110.8,41.7,3.0,3.0,2.74,0.0,0.28
9985,1.7,78.0,26.99,2.0,3.0,2.0,2.0,2.0
9986,1.79,51.6,16.1,2.0,3.0,2.45,1.07,1.0
9987,1.67,113.2,40.59,3.0,3.0,2.89,0.31,0.45
9988,1.63,110.5,41.59,3.0,3.0,2.44,0.0,0.27
9989,1.64,112.0,41.64,3.0,3.0,2.84,0.0,0.01
9990,1.62,82.0,31.25,1.9,3.0,2.0,0.0,0.28
9991,1.79,120.9,37.73,3.0,2.7,2.36,0.94,0.63
9992,1.84,120.9,35.71,3.0,3.0,2.14,1.63,0.0
9993,1.8,58.0,17.9,2.0,3.0,1.0,2.0,1.0
9994,1.75,86.0,28.08,3.0,3.0,2.0,2.0,0.0
9995,1.82,105.4,31.82,2.0,3.0,2.75,0.07,0.07
9996,1.81,105.7,32.26,2.0,3.0,2.36,0.0,0.34
9997,1.68,68.0,24.09,1.0,3.0,2.0,3.0,1.0
9998,1.82,118.7,35.84,2.3,3.0,2.25,1.17,1.9
9999,1.64,111.9,41.6,3.0,3.0,2.64,0.0,0.1
10000,1.62,70.0,26.67,2.0,2.0,2.33,1.0,0.39
10001,1.57,41.3,16.76,2.6,1.0,1.0,0.0,0.0
10002,1.6,45.0,17.58,3.0,3.0,2.44,1.72,0.89
10003,1.75,80.0,26.12,2.0,3.0,2.0,2.0,1.0
10004,1.64,112.0,41.64,3.0,3.0,2.55,0.0,0.38
10005,1.7,113.1,39.13,2.6,3.0,2.17,0.45,1.08
10006,1.74,130.9,43.24,3.0,3.0,1.44,1.46,0.75
10007,1.7,83.0,28.72,2.0,3.0,3.0,3.0,1.0
10008,1.77,105.0,33.52,2.0,1.0,2.62,0.35,0.0
10009,1.63,104.8,39.44,3.0,3.0,2.36,0.11,0.57
10010,1.7,94.0,32.53,2.0,3.0,2.0,2.0,1.0
10011,1.76,116.1,37.48,1.9,3.0,2.0,1.87,0.74
10012,1.64,111.9,41.6,3.0,3.0,2.61,0.0,0.55
10013,1.7,83.0,28.72,3.0,3.0,3.0,3.0,2.0
10014,1.52,53.0,22.94,2.0,3.0,1.0,1.0,1.0
10015,1.67,68.0,24.38,2.0,3.0,2.01,1.03,0.71
10016,1.7,82.0,28.37,2.0,3.0,2.0,1.0,1.0
10017,1.83,114.3,34.13,2.2,3.0,2.14,1.11,0.0
10018,1.73,104.8,35.02,3.0,3.0,1.69,0.0,0.66
10019,1.85,107.6,31.44,2.0,3.0,2.21,1.17,1.43
10020,1.64,111.9,41.6,3.0,3.0,2.74,0.0,0.1
10021,1.7,80.0,27.68,2.0,3.0,2.0,2.0,1.0
10022,1.71,83.6,28.59,2.0,2.7,2.0,2.27,0.68
10023,1.68,86.0,30.47,3.0,3.0,2.0,3.0,0.0
10024,1.72,65.0,21.97,2.0,3.0,2.0,1.0,1.0
10025,1.78,81.7,25.79,2.1,1.9,2.0,0.0,0.27
10026,1.64,111.9,41.6,3.0,3.0,2.77,0.0,0.14
10027,1.72,51.0,17.24,3.0,3.0,1.0,3.0,1.0
10028,1.76,133.9,43.23,3.0,3.0,2.87,1.48,0.84
10029,1.71,83.3,28.49,2.0,2.7,2.12,0.88,0.0
10030,1.74,133.9,44.23,3.0,3.0,2.86,1.47,0.93
10031,1.6,45.0,17.58,3.0,3.0,2.0,2.0,0.0
10032,1.91,89.9,24.64,2.3,4.0,2.23,0.68,0.04
10033,1.64,111.5,41.46,3.0,3.0,2.62,0.0,0.17
10034,1.57,78.1,31.68,2.0,1.0,3.0,0.9,2.0
10035,1.65,95.3,35.0,2.0,3.0,2.3,1.61,1.0
10036,1.58,57.0,22.83,2.0,1.0,2.0,0.0,1.0
10037,1.72,113.0,38.2,3.0,3.0,2.74,0.04,0.15
10038,1.65,111.9,41.1,3.0,3.0,2.82,0.0,0.1
10039,1.62,105.7,40.28,3.0,3.0,2.0,0.0,0.0
10040,1.76,133.7,43.16,3.0,3.0,2.86,1.49,0.78
10041,1.61,65.0,25.08,1.0,3.0,2.0,2.0,1.0
10042,1.63,105.5,39.71,3.0,3.0,2.82,0.0,0.56
10043,1.88,105.0,29.71,2.1,3.0,2.03,2.0,0.41
10044,1.7,80.0,27.68,2.0,3.0,2.0,0.0,2.0
10045,1.75,76.0,24.82,3.0,3.0,3.0,2.0,1.0
10046,1.6,65.0,25.39,3.0,3.0,2.0,1.0,2.0
10047,1.69,80.0,28.01,2.0,3.0,2.0,2.0,1.0
10048,1.71,82.0,28.04,2.0,1.0,2.0,3.0,0.0
10049,1.7,68.0,23.53,1.0,3.0,2.0,2.0,1.0
10050,1.77,104.9,33.48,2.6,3.0,2.04,0.58,1.81
10051,1.85,60.0,17.53,2.0,4.0,2.0,1.0,2.0
10052,1.63,58.0,21.83,3.0,4.0,2.0,2.0,1.0
10053,1.88,121.1,34.26,2.4,2.9,1.75,0.94,0.0
10054,1.74,134.0,44.26,3.0,3.0,2.83,1.54,0.9
10055,1.82,120.8,36.47,2.2,3.0,2.36,0.93,0.39
10056,1.64,111.9,41.6,3.0,3.0,2.77,0.0,0.1
10057,1.64,104.9,39.0,3.0,3.0,1.62,0.16,0.62
10058,1.87,121.2,34.66,3.0,2.7,2.96,0.98,0.0
10059,1.7,51.0,17.65,3.0,1.0,1.0,0.0,1.0
10060,1.64,64.0,23.8,3.0,3.0,3.0,1.0,0.0
10061,1.57,50.0,20.28,2.0,4.0,1.0,0.0,1.0
10062,1.62,70.0,26.67,2.0,1.0,2.0,1.0,0.0
10063,1.63,85.8,32.29,2.0,3.0,2.35,1.46,1.33
10064,1.69,89.7,31.41,2.0,2.8,1.15,0.42,0.0
10065,1.72,49.9,16.87,2.0,3.0,2.0,2.69,1.59
10066,1.84,59.6,17.6,2.9,3.3,2.33,2.0,0.14
10067,1.63,110.0,41.4,3.0,3.0,2.72,0.0,0.94
10068,1.85,60.0,17.53,3.0,4.0,2.0,2.0,0.0
10069,1.56,77.6,31.89,2.0,2.8,1.29,0.0,0.0
10070,1.75,120.0,39.18,2.9,3.0,2.88,0.83,0.0
10071,1.69,64.0,22.41,3.0,3.0,2.0,1.0,0.0
10072,1.65,71.8,26.37,3.0,3.0,2.83,0.47,0.0
10073,1.85,80.0,23.37,2.0,3.0,2.0,0.09,0.43
10074,1.7,80.0,27.68,2.0,3.0,2.0,2.0,1.0
10075,1.73,97.9,32.71,2.0,3.0,1.93,1.73,1.0
10076,1.7,65.0,22.49,2.0,3.0,2.0,1.0,0.0
10077,1.75,115.8,37.81,2.0,1.9,2.0,1.2,1.0
10078,1.68,56.3,19.95,2.6,3.1,2.0,0.24,0.12
10079,1.71,83.0,28.38,2.0,1.2,2.0,2.3,0.0
10080,1.56,42.0,17.26,3.0,1.0,1.97,1.37,0.0
10081,1.62,111.8,42.6,3.0,3.0,2.7,0.0,0.22
10082,1.61,82.0,31.63,1.2,1.0,2.0,0.0,2.0
10083,1.63,63.0,23.71,2.0,3.0,1.0,1.0,1.0
10084,1.71,82.0,28.04,2.0,3.0,2.1,0.09,0.0
10085,1.72,80.4,27.18,2.0,3.0,1.15,0.43,0.0
10086,1.77,51.1,16.31,2.7,3.0,1.25,1.22,1.0
10087,1.61,99.5,38.39,2.9,2.9,1.0,1.08,0.0
10088,1.79,120.8,37.7,2.7,3.0,2.17,0.79,0.63
10089,1.8,109.4,33.77,2.5,3.0,1.62,1.86,0.0
10090,1.76,84.3,27.21,2.0,2.9,2.04,0.87,1.44
10091,1.75,118.1,38.56,2.2,3.0,2.01,0.2,0.0
10092,1.79,108.0,33.71,2.0,2.1,2.62,0.06,1.0
10093,1.69,75.0,26.26,2.0,3.0,3.0,1.0,0.0
10094,1.59,42.0,16.61,3.0,1.0,2.0,1.0,0.0
10095,1.71,98.6,33.72,2.0,3.0,2.0,0.0,1.54
10096,1.85,58.0,16.95,2.0,3.0,2.0,2.0,1.0
10097,1.74,68.0,22.46,2.0,3.0,2.0,1.0,1.0
10098,1.6,50.0,19.53,1.0,3.0,2.0,1.0,1.0
10099,1.75,56.0,18.29,2.0,3.0,2.0,0.0,2.0
10100,1.64,53.0,19.71,1.0,3.0,3.0,2.0,1.0
10101,1.55,48.0,19.98,2.0,3.0,2.0,1.0,1.0
10102,1.73,132.8,44.37,3.0,3.0,1.39,1.7,0.84
10103,1.64,104.8,38.96,3.0,3.0,1.61,0.25,0.78
10104,1.8,75.0,23.15,2.0,3.0,2.0,2.0,0.0
10105,1.79,90.0,28.09,2.0,1.7,2.0,0.0,1.95
10106,1.75,53.0,17.31,2.0,3.0,1.0,2.0,0.0
10107,1.72,85.0,28.73,2.0,2.7,2.0,2.72,0.68
10108,1.76,80.0,25.83,2.0,1.5,2.0,1.07,0.21
10109,1.58,77.6,31.08,2.0,3.0,1.08,0.0,0.0
10110,1.82,90.0,27.17,2.0,2.7,2.0,0.33,1.97
10111,1.7,70.0,24.22,2.0,3.0,2.0,3.0,0.0
10112,1.67,60.0,21.51,2.0,3.0,2.0,0.0,2.0
10113,1.78,103.6,32.7,2.9,3.0,1.16,1.87,0.0
10114,1.59,50.0,19.78,2.0,3.0,1.0,0.0,1.0
10115,1.61,67.9,26.19,1.6,2.0,2.55,0.93,1.38
10116,1.76,75.0,24.21,2.0,3.0,2.0,1.0,1.0
10117,1.62,69.0,26.29,2.0,3.0,2.0,0.0,1.0
10118,1.8,87.0,26.85,3.0,4.0,1.0,1.0,1.0
10119,1.68,126.5,44.82,3.0,3.0,1.49,1.58,0.84
10120,1.67,56.0,20.08,2.0,3.0,2.0,0.0,1.0
10121,1.7,78.0,26.99,3.0,3.0,1.0,1.0,1.0
10122,1.74,133.0,43.93,3.0,3.0,2.86,1.68,0.25
10123,1.62,82.0,31.25,1.0,1.0,1.0,1.0,1.0
10124,1.63,111.9,42.12,3.0,3.0,2.66,0.0,0.44
10125,1.61,94.2,36.34,2.0,2.8,2.0,1.0,0.0
10126,1.79,105.0,32.77,2.9,1.1,2.54,0.11,0.0
10127,1.63,45.0,16.94,2.0,3.0,2.0,1.0,0.0
10128,1.63,64.0,24.09,2.0,3.0,1.0,1.0,0.0
10129,1.6,56.0,21.87,3.0,3.0,1.0,0.0,1.0
10130,1.65,82.0,30.12,3.0,1.0,3.0,1.0,0.0
10131,1.72,83.3,28.16,2.0,2.7,2.0,0.46,0.74
10132,1.55,77.7,32.34,2.0,1.0,1.2,0.0,0.0
10133,1.6,78.0,30.47,2.0,1.0,2.0,2.0,0.0
10134,1.76,68.0,21.95,2.0,3.0,2.0,1.0,1.0
10135,1.77,114.0,36.39,2.0,3.0,2.0,1.29,0.23
10136,1.66,113.9,41.33,3.0,3.0,2.94,0.0,0.88
10137,1.72,154.6,52.26,3.0,3.0,2.3,1.43,0.27
10138,1.59,52.0,20.57,2.0,1.0,1.0,0.0,1.0
10139,1.65,100.0,36.73,1.0,3.0,1.0,0.0,1.0
10140,1.81,152.5,46.55,3.0,3.0,2.3,2.0,0.93
10141,1.7,49.0,16.96,2.0,3.0,3.0,2.0,0.0
10142,1.65,60.0,22.04,2.0,3.0,2.0,2.0,2.0
10143,1.6,45.0,17.58,2.0,3.0,2.0,1.0,0.0
10144,1.85,120.9,35.33,3.0,3.0,2.72,1.84,0.1
10145,1.76,65.0,20.98,3.0,3.0,2.0,1.0,0.0
10146,1.71,131.6,45.01,3.0,3.0,1.23,1.7,0.81
10147,1.62,70.0,26.67,3.0,1.0,3.0,2.0,0.0
10148,1.69,129.9,45.48,3.0,3.0,1.3,1.5,0.9
10149,1.78,126.4,39.89,2.9,3.0,1.81,0.91,1.34
10150,1.71,98.7,33.75,2.0,3.0,2.0,2.39,1.6
10151,1.69,65.0,22.76,2.0,3.0,2.0,0.0,1.0
10152,1.65,58.0,21.3,2.0,1.0,1.0,1.0,0.0
10153,1.63,111.9,42.12,3.0,3.0,2.73,0.0,0.13
10154,1.84,92.5,27.32,2.0,2.6,1.15,1.99,0.15
10155,1.61,102.3,39.47,3.0,3.0,1.03,0.16,0.54
10156,1.64,88.1,32.76,2.0,1.0,1.0,0.09,1.56
10157,1.64,49.7,18.48,1.3,3.0,2.0,0.0,1.0
10158,1.75,133.8,43.69,3.0,3.0,2.84,1.68,0.89
10159,1.63,111.9,42.12,3.0,3.0,2.62,0.0,0.16
10160,1.68,121.7,43.12,3.0,3.0,1.44,0.92,0.92
10161,1.8,97.0,29.94,2.0,3.0,2.0,1.0,1.0
10162,1.64,45.0,16.73,3.0,3.0,2.41,1.58,1.0
10163,1.63,111.9,42.12,3.0,3.0,2.62,0.0,0.09
10164,1.63,112.0,42.15,3.0,3.0,2.62,0.0,0.27
10165,1.75,50.0,16.33,3.0,3.0,2.69,0.52,0.0
10166,1.62,105.0,40.01,3.0,3.0,1.5,0.02,0.43
10167,1.7,80.0,27.68,2.0,3.0,3.0,1.0,1.0
10168,1.76,53.8,17.37,2.0,3.0,2.0,2.59,2.0
10169,1.62,48.0,18.29,3.0,3.0,3.0,0.0,1.0
10170,1.74,75.0,24.77,2.0,3.0,2.0,2.0,1.0
10171,1.74,133.5,44.09,3.0,3.0,2.84,1.41,0.8
10172,1.56,50.0,20.55,2.0,3.0,2.0,0.0,0.0
10173,1.8,72.0,22.22,3.0,3.0,2.0,2.0,1.0
10174,1.65,65.0,23.88,3.0,3.0,2.0,1.0,1.0
10175,1.74,78.0,25.76,2.6,3.0,2.18,0.92,0.99
10176,1.85,125.0,36.52,2.0,3.0,3.0,0.0,1.0
10177,1.7,103.2,35.71,2.4,1.1,1.0,0.12,0.71
10178,1.78,121.8,38.44,2.3,2.7,2.44,1.0,0.0
10179,1.78,116.6,36.8,2.1,2.8,2.0,1.08,0.0
10180,1.63,109.6,41.25,3.0,3.0,1.63,0.06,0.62
10181,1.73,82.4,27.53,2.6,2.8,2.31,2.15,0.2
10182,1.72,75.0,25.35,2.0,3.0,2.0,3.0,2.0
10183,1.6,105.0,41.02,3.0,3.0,1.71,0.03,0.55
10184,1.65,77.0,28.28,2.0,3.0,1.0,1.0,0.0
10185,1.7,72.0,24.91,3.0,3.0,3.0,0.0,1.0
10186,1.72,105.0,35.49,2.0,3.0,2.0,0.0,1.0
10187,1.57,64.8,26.29,2.0,3.3,2.0,0.97,1.43
10188,1.88,128.3,36.3,2.8,3.0,2.17,1.49,0.97
10189,1.51,64.7,28.38,2.9,3.7,1.99,0.26,1.62
10190,1.62,53.0,20.2,3.0,3.0,2.0,2.0,1.0
10191,1.75,112.1,36.6,1.6,3.0,2.96,0.0,0.11
10192,1.77,120.8,38.56,3.0,3.0,2.32,0.95,0.97
10193,1.63,63.0,23.71,2.0,1.0,1.0,0.0,0.0
10194,1.75,133.7,43.66,3.0,3.0,2.32,1.68,0.93
10195,1.62,110.8,42.22,3.0,3.0,2.7,0.0,0.27
10196,1.84,122.1,36.06,2.0,3.0,1.98,1.44,0.94
10197,1.62,102.4,39.02,3.0,3.0,1.0,0.04,0.63
10198,1.7,83.0,28.72,3.0,3.0,1.0,1.0,0.0
10199,1.7,50.0,17.3,2.0,3.0,1.0,2.0,1.0
10200,1.73,152.4,50.92,3.0,3.0,1.84,0.74,0.91
10201,1.5,62.0,27.56,2.0,1.0,2.0,0.0,0.0
10202,1.56,80.4,33.04,2.0,3.0,3.0,0.0,0.0
10203,1.6,82.0,32.03,2.0,3.0,1.0,1.0,1.0
10204,1.69,52.0,18.21,3.0,3.0,2.49,0.5,0.0
10205,1.8,99.0,30.56,2.0,3.0,3.0,1.0,0.0
10206,1.86,113.2,32.72,2.3,3.0,2.0,0.0,1.9
10207,1.68,90.0,31.89,2.0,2.3,1.95,0.53,1.04
10208,1.56,45.0,18.49,2.0,3.0,2.0,1.0,0.0
10209,1.65,80.0,29.38,2.0,1.0,2.0,1.0,1.0
10210,1.84,91.8,27.11,2.0,3.0,1.86,0.0,0.42
10211,1.56,80.0,32.87,2.0,3.0,2.55,0.0,0.0
10212,1.57,102.0,41.38,3.0,3.0,1.0,0.0,1.0
10213,1.61,104.9,40.47,3.0,3.0,1.53,0.0,0.28
10214,1.72,52.0,17.58,2.0,4.0,2.0,2.0,1.0
10215,1.85,97.8,28.58,2.0,1.2,2.0,1.0,0.0
10216,1.76,133.9,43.23,3.0,3.0,2.33,1.48,0.92
10217,1.71,107.5,36.76,2.6,3.0,1.0,1.86,0.0
10218,1.62,111.9,42.64,3.0,3.0,2.73,0.0,0.15
10219,1.58,53.0,21.23,2.0,3.0,1.0,1.0,1.0
10220,1.62,110.4,42.07,3.0,3.0,2.65,0.0,0.41
10221,1.5,63.0,28.0,2.0,1.0,2.0,0.0,0.0
10222,1.75,117.4,38.33,1.6,3.0,2.0,1.08,0.42
10223,1.7,103.2,35.71,2.6,1.2,1.0,0.11,0.0
10224,1.62,82.0,31.25,1.0,1.0,2.0,1.0,0.0
10225,1.76,113.2,36.54,2.0,3.0,2.0,1.29,1.25
10226,1.68,90.0,31.89,2.7,1.4,1.93,1.16,0.85
10227,1.7,80.0,27.68,2.0,3.0,2.0,1.0,1.0
10228,1.66,60.0,21.77,3.0,4.0,2.0,2.0,0.0
